"907373444553d8ee3bfe8778cdf7562c"	"vistaprint"	"VPRT"	1995
"5fae06029bbe793553b81c6aca64bb12"	"amazon"	"NASDAQ:AMZN"	1994
"c61e6a5dd61ef3ac28d02c864e85f10f"	"digital-river-2"	"DRIV"	1994
"c61e6a5dd61ef3ac28d02c864ef9b86a"	"digital-river-2"	"DRIV"	1994
"bb00443be334273f59d3ef19d185323d"	"gt-solar"	"SOLR"	1994
"597e595b22c7371d2769eb1fa033861e"	"intellicheck-mobilisa"	"NYSE:IDN"	1994
"597e595b22c7371d2769eb1fa0e6e235"	"libertymedia"	"Nasdaq:LINTA"	1994
"e054627bc6b1f1d8cb812cce4246d6ab"	"ocean-power-technologies"	"NASDAQ:OPTT"	1994
"e054627bc6b1f1d8cb812cce42a8b4a6"	"pctel"	"NASDAQ:PCTI"	1994
"907373444553d8ee3bfe8778cdda272e"	"verint"	"NASDAQ:VRNT"	1994
"40effe5288e80a75577c6fc0580011d6"	"vocaltec-communications"	"NASDAQ:VOCL"	1994
"40effe5288e80a75577c6fc058297c74"	"websense"	"NASDAQ:WBSN"	1994
"40effe5288e80a75577c6fc05879c360"	"yahoo"	"Nasdaq:YHOO"	1994
"5fae06029bbe793553b81c6aca0a1d3e"	"absolute-software"	"ABT:CA"	1993
"5fae06029bbe793553b81c6aca1b6b6a"	"actuate"	"NASDAQ:BIRT"	1993
"5fae06029bbe793553b81c6acaa534f7"	"asiainfo-holdings"	"ASIA"	1993
"fb79c1faa23e6537889b8b58ca9e1d0e"	"cenveo"	"NYSE:CVO"	1993
"fb79c1faa23e6537889b8b58caaa6ef3"	"check-point"	"NASDAQ:CHKP"	1993
"fb79c1faa23e6537889b8b58cab09576"	"china-longyuan-power-group"	"916:HK"	1993
"c61e6a5dd61ef3ac28d02c864e0040a9"	"concur-technologies"	"NASDAQ:CNQR"	1993
"c61e6a5dd61ef3ac28d02c864e34d886"	"crucell"	"PINK:CRXLY"	1993
"bb00443be334273f59d3ef19d12e730b"	"geeknet"	"GKNT"	1993
"83097a0e1641e8eda5b5ac717e9a0e80"	"mobile-telesystems-ojsc"	"MBT"	1993
"e054627bc6b1f1d8cb812cce423f40b9"	"nvidia"	"NASDAQ:NVDA"	1993
"e054627bc6b1f1d8cb812cce426350c2"	"onstream-media"	"NASDAQ:ONSM"	1993
"5885c8f942b2d53de0f9ff90e13183a4"	"qliktech"	"QLIK"	1993
"5885c8f942b2d53de0f9ff90e1d53015"	"seachange-international"	"NASDAQ:SEAC"	1993
"907373444553d8ee3bfe8778cd7b01db"	"trony-solar"	"HKG:2468"	1993
"5fae06029bbe793553b81c6aca0b3d74"	"acacia-research"	"NASDAQ:ACTG"	1992
"c61e6a5dd61ef3ac28d02c864e3a5e78"	"cubist-pharmaceuticals"	"NASDAQ:CBST"	1992
"c61e6a5dd61ef3ac28d02c864e88071f"	"digitalglobe"	"DGI"	1992
"c61e6a5dd61ef3ac28d02c864efc0348"	"digitalglobe"	"DGI"	1992
"597e595b22c7371d2769eb1fa03d3058"	"internet-gold-golden-lines"	"NASDAQ:IGLD"	1992
"e054627bc6b1f1d8cb812cce4200a6cb"	"netapp"	"NASDAQ:NTAP"	1992
"e054627bc6b1f1d8cb812cce4239960b"	"nuance"	"NASDAQ:NUAN"	1992
"5885c8f942b2d53de0f9ff90e1cc4e1c"	"sciele-pharma"	"NASDAQ: SCRX"	1992
"5885c8f942b2d53de0f9ff90e1d4bd44"	"sdl-international"	"LSE:SDL"	1992
"5fae06029bbe793553b81c6aca05385f"	"abbott"	"NYSE:ABT"	1991
"5fae06029bbe793553b81c6aca1a843b"	"activision"	"NASDAQ:ATVI"	1991
"5fae06029bbe793553b81c6acac65b44"	"avg"	"NYSE:AVG"	1991
"fb79c1faa23e6537889b8b58ca264db4"	"bluefly"	"NASDAQ:BFLY"	1991
"fb79c1faa23e6537889b8b58ca4e6770"	"broadcom"	"NASDAQ:BRCM"	1991
"fb79c1faa23e6537889b8b58ca96c681"	"cell-therapeutics"	"NASDAQ:CTIC"	1991
"bb00443be334273f59d3ef19d15606e1"	"gmo-internet"	9449	1991
"e054627bc6b1f1d8cb812cce4251f8f3"	"om-group"	"NYSE:OMG"	1991
"e054627bc6b1f1d8cb812cce426cb96f"	"opentext"	"NASDAQ:OTEX"	1991
"907373444553d8ee3bfe8778cd4e6365"	"tomtom-international"	"TOM2.AS"	1991
"40effe5288e80a75577c6fc058971058"	"zebra-technologies"	"NASDAQ:ZBRA"	1991
"5fae06029bbe793553b81c6aca9a648a"	"arm"	"NASDAQ:ARMH"	1990
"fb79c1faa23e6537889b8b58ca73f54e"	"cambridge-heart"	"CAMH"	1990
"4b9962595d7ff850d591b39c00028f18"	"directv"	"NASDAQ:DTV"	1990
"c61e6a5dd61ef3ac28d02c864e8e88c1"	"directv"	"NASDAQ:DTV"	1990
"597e595b22c7371d2769eb1fa055cce8"	"irobot"	"NASDAQ:IRBT"	1990
"5885c8f942b2d53de0f9ff90e14c6373"	"rambus"	"NASDAQ:RMBS"	1990
"907373444553d8ee3bfe8778cda242b8"	"ultralife"	"NASDAQ:ULBI"	1990
"5fae06029bbe793553b81c6aca6b508f"	"amicas"	"NASDAQ:AMCS"	1989
"fb79c1faa23e6537889b8b58ca3a0ef3"	"bottomline-technologies"	"NASDAQ:EPAY"	1989
"fb79c1faa23e6537889b8b58cabea188"	"citrix-systems"	"NASDAQ:CTXS"	1989
"bb00443be334273f59d3ef19d127b6f2"	"garmin"	"NASDAQ:GRMN"	1989
"bb00443be334273f59d3ef19d1ee6599"	"idera-pharmaceuticals"	"NASDAQ:IDRA"	1989
"83097a0e1641e8eda5b5ac717e433a4d"	"masimo"	"NASDAQ:MASI"	1989
"83097a0e1641e8eda5b5ac717e7970d9"	"microchip-technologies"	"NASDAQ:MCHP"	1989
"e054627bc6b1f1d8cb812cce42477300"	"oclaro"	"NASDAQ:OCLR"	1988
"e054627bc6b1f1d8cb812cce428737da"	"oxigene"	"NASDAQ:OXGN"	1988
"5885c8f942b2d53de0f9ff90e11d10f2"	"protection-one"	"NASDAQ:PONE"	1988
"5885c8f942b2d53de0f9ff90e1bcb19b"	"sandisk"	"NASDAQ:SNDK"	1988
"40effe5288e80a75577c6fc05817805d"	"wave-systems"	"NASDAQ:WAVX"	1988
"5fae06029bbe793553b81c6aca6e49ce"	"amsc"	"NASDAQ:AMSC"	1987
"5fae06029bbe793553b81c6aca6f2d31"	"amylin-pharmaceuticals"	"NASDAQ:AMLN"	1987
"5fae06029bbe793553b81c6acab190cb"	"atlantic-tele-network"	"NASDAQ:ATNI"	1987
"fb79c1faa23e6537889b8b58ca105efa"	"bitstream"	"NASDAQ:BITS"	1987
"c61e6a5dd61ef3ac28d02c864e20589f"	"covance"	"NYSE:CVD"	1987
"bb00443be334273f59d3ef19d1451046"	"gilead-sciences"	"NASDAQ:GILD"	1987
"bb00443be334273f59d3ef19d1eeee5f"	"idex-corp"	"NYSE:IEX"	1987
"e054627bc6b1f1d8cb812cce427cd311"	"osi-systems"	"NASDAQ:OSIS"	1987
"5885c8f942b2d53de0f9ff90e19002a9"	"rimage"	"NASDAQ:RIMG"	1987
"40effe5288e80a75577c6fc0588666d0"	"youbet-com"	"NASDAQ:UBET"	1987
"fb79c1faa23e6537889b8b58ca923b90"	"cbs"	"NYSE:CBS"	1986
"83097a0e1641e8eda5b5ac717ea5913a"	"moduslink-global-solutions"	"MLNK"	1986
"08ea75d0b39da8eeca1e9129c7885c31"	"ss-c-technologies"	"NASDAQ:SSNC"	1986
"08ea75d0b39da8eeca1e9129c7ca0700"	"synaptics"	"NASDAQ:SYNA"	1986
"08ea75d0b39da8eeca1e9129c7cd0012"	"synopsys"	"NASDAQ:SNPS"	1986
"907373444553d8ee3bfe8778cde24119"	"viasat"	"NASDAQ:VSAT"	1986
"5fae06029bbe793553b81c6aca1a46bc"	"actividentity"	"NASDAQ:ACTI"	1985
"5fae06029bbe793553b81c6aca2df57a"	"adtran"	"NASDAQ:ADTN"	1985
"5fae06029bbe793553b81c6aca7c1de3"	"aol"	"NYSE:AOL"	1985
"4b9962595d7ff850d591b39c006d4ccb"	"ener1"	"NASDAQ:HEV"	1985
"4b9962595d7ff850d591b39c006e19d0"	"energy-focus"	"NASDAQ:EFOI"	1985
"bb00443be334273f59d3ef19d1bbc0e6"	"hologic"	"NASDAQ:HOLX"	1985
"597e595b22c7371d2769eb1fa0e32007"	"level-3"	"LVLT"	1985
"5885c8f942b2d53de0f9ff90e1357665"	"qualcomm"	"NASDAQ:QCOM"	1985
"907373444553d8ee3bfe8778cd3cb828"	"tibco-software-inc"	"NASDAQGS:TIBX"	1985
"40effe5288e80a75577c6fc0586ca1b7"	"xata"	"XATA"	1985
"40effe5288e80a75577c6fc0587531c4"	"xplore-technologies"	"XLRT"	1985
"fb79c1faa23e6537889b8b58cabcda95"	"cisco"	"NASDAQ:CSCO"	1984
"c61e6a5dd61ef3ac28d02c864e6ab619"	"dell"	"NASDAQ:DELL"	1984
"c61e6a5dd61ef3ac28d02c864ede3925"	"dell"	"NASDAQ:DELL"	1984
"4b9962595d7ff850d591b39c000f7626"	"document-security-systems"	"NYSE:DSS"	1984
"c61e6a5dd61ef3ac28d02c864e9b4507"	"document-security-systems"	"NYSE:DSS"	1984
"bb00443be334273f59d3ef19d14c6445"	"global-axcess"	"GAXC"	1984
"bb00443be334273f59d3ef19d1fab1bb"	"image-sensing-systems"	"NASDAQ:ISNS"	1984
"597e595b22c7371d2769eb1fa0dfebef"	"lenovo"	"LNVGY"	1984
"83097a0e1641e8eda5b5ac717e65f46f"	"memc-electronic-materials"	"NYSE:WFR"	1984
"5885c8f942b2d53de0f9ff90e17ceb0f"	"research-in-motion"	"NASDAQ:RIMM"	1984
"40effe5288e80a75577c6fc058713743"	"xilinx"	"NASDAQ:XLNX"	1984
"5fae06029bbe793553b81c6aca5f6f61"	"altera"	"NASDAQ:ALTR"	1983
"5fae06029bbe793553b81c6aca75c00f"	"anika-therapeutics"	"NASDAQ:ANIK"	1983
"fb79c1faa23e6537889b8b58cacad8a5"	"clearone"	"NASDAQ:CLRO"	1983
"c61e6a5dd61ef3ac28d02c864e8a9fcc"	"dimension-data"	"LSE:DDT"	1983
"c61e6a5dd61ef3ac28d02c864efeae32"	"dimension-data"	"LSE:DDT"	1983
"4b9962595d7ff850d591b39c00f763e9"	"forrester-research"	"FORR"	1983
"597e595b22c7371d2769eb1fa044c428"	"intuit"	"NASDAQ:INTU"	1983
"597e595b22c7371d2769eb1fa04addf7"	"inx"	"NASDAQ:INXI"	1983
"e054627bc6b1f1d8cb812cce42709ea0"	"optical-cable"	"NASDAQ:OCCF"	1983
"5885c8f942b2d53de0f9ff90e1a43139"	"rovi"	"NASDAQ:ROVI"	1983
"40effe5288e80a75577c6fc05800786a"	"vodafone"	"NASDAQ:VOD"	1983
"5fae06029bbe793553b81c6aca298038"	"adobe-systems"	"NASDAQ:ADBE"	1982
"5fae06029bbe793553b81c6acabe5148"	"autodesk"	"NASDAQ:ADSK"	1982
"4b9962595d7ff850d591b39c00585ff1"	"electronicarts"	"NASDAQ:ERTS"	1982
"e054627bc6b1f1d8cb812cce4289fedf"	"pace"	"LONDON:PIC"	1982
